name,roll_no,email,pin,is_verified,is_approved,wallet_balance
User4427,107104427,user4427@nitt.edu,1234,true,true,181943
User4428,107104428,user4428@nitt.edu,1234,true,true,100982
User4429,107104429,user4429@nitt.edu,1234,true,true,180808
User4430,107104430,user4430@nitt.edu,1234,true,true,180562
User4431,107104431,user4431@nitt.edu,1234,true,true,139357
User4432,107104432,user4432@nitt.edu,1234,true,true,181369
User4433,107104433,user4433@nitt.edu,1234,true,true,155863
User4434,107104434,user4434@nitt.edu,1234,true,true,110172
User4435,107104435,user4435@nitt.edu,1234,true,true,192797
User4436,107104436,user4436@nitt.edu,1234,true,true,172180
User4437,107104437,user4437@nitt.edu,1234,true,true,152369
User4438,107104438,user4438@nitt.edu,1234,true,true,152403
User4439,107104439,user4439@nitt.edu,1234,true,true,131461
User4440,107104440,user4440@nitt.edu,1234,true,true,139270
User4441,107104441,user4441@nitt.edu,1234,true,true,145516
User4442,107104442,user4442@nitt.edu,1234,true,true,122947
User4443,107104443,user4443@nitt.edu,1234,true,true,115711
User4444,107104444,user4444@nitt.edu,1234,true,true,146106
User4445,107104445,user4445@nitt.edu,1234,true,true,110333
User4446,107104446,user4446@nitt.edu,1234,true,true,194747
User4447,107104447,user4447@nitt.edu,1234,true,true,118855
User4448,107104448,user4448@nitt.edu,1234,true,true,181526
User4449,107104449,user4449@nitt.edu,1234,true,true,105549
User4450,107104450,user4450@nitt.edu,1234,true,true,118818
User4451,107104451,user4451@nitt.edu,1234,true,true,140244
User4452,107104452,user4452@nitt.edu,1234,true,true,136239
User4453,107104453,user4453@nitt.edu,1234,true,true,147264
User4454,107104454,user4454@nitt.edu,1234,true,true,153287
User4455,107104455,user4455@nitt.edu,1234,true,true,190702
User4456,107104456,user4456@nitt.edu,1234,true,true,151103
User4457,107104457,user4457@nitt.edu,1234,true,true,115150
User4458,107104458,user4458@nitt.edu,1234,true,true,156589
User4459,107104459,user4459@nitt.edu,1234,true,true,103396
User4460,107104460,user4460@nitt.edu,1234,true,true,135821
User4461,107104461,user4461@nitt.edu,1234,true,true,187402
User4462,107104462,user4462@nitt.edu,1234,true,true,124954
User4463,107104463,user4463@nitt.edu,1234,true,true,135460
User4464,107104464,user4464@nitt.edu,1234,true,true,106888
User4465,107104465,user4465@nitt.edu,1234,true,true,192833
User4466,107104466,user4466@nitt.edu,1234,true,true,128756
User4467,107104467,user4467@nitt.edu,1234,true,true,193321
User4468,107104468,user4468@nitt.edu,1234,true,true,196039
User4469,107104469,user4469@nitt.edu,1234,true,true,130097
User4470,107104470,user4470@nitt.edu,1234,true,true,185720
User4471,107104471,user4471@nitt.edu,1234,true,true,115601
User4472,107104472,user4472@nitt.edu,1234,true,true,141432
User4473,107104473,user4473@nitt.edu,1234,true,true,187430
User4474,107104474,user4474@nitt.edu,1234,true,true,144405
User4475,107104475,user4475@nitt.edu,1234,true,true,112654
User4476,107104476,user4476@nitt.edu,1234,true,true,118136
User4477,107104477,user4477@nitt.edu,1234,true,true,111019
User4478,107104478,user4478@nitt.edu,1234,true,true,125688
User4479,107104479,user4479@nitt.edu,1234,true,true,130585
User4480,107104480,user4480@nitt.edu,1234,true,true,102228
User4481,107104481,user4481@nitt.edu,1234,true,true,123992
User4482,107104482,user4482@nitt.edu,1234,true,true,184470
User4483,107104483,user4483@nitt.edu,1234,true,true,123120
User4484,107104484,user4484@nitt.edu,1234,true,true,174193
User4485,107104485,user4485@nitt.edu,1234,true,true,139517
User4486,107104486,user4486@nitt.edu,1234,true,true,198467
User4487,107104487,user4487@nitt.edu,1234,true,true,157145
User4488,107104488,user4488@nitt.edu,1234,true,true,138478
User4489,107104489,user4489@nitt.edu,1234,true,true,122597
User4490,107104490,user4490@nitt.edu,1234,true,true,102709
User4491,107104491,user4491@nitt.edu,1234,true,true,163508
User4492,107104492,user4492@nitt.edu,1234,true,true,103227
User4493,107104493,user4493@nitt.edu,1234,true,true,138579
User4494,107104494,user4494@nitt.edu,1234,true,true,190511
User4495,107104495,user4495@nitt.edu,1234,true,true,104472
User4496,107104496,user4496@nitt.edu,1234,true,true,142507
User4497,107104497,user4497@nitt.edu,1234,true,true,141496
User4498,107104498,user4498@nitt.edu,1234,true,true,108921
User4499,107104499,user4499@nitt.edu,1234,true,true,114592
User4500,107104500,user4500@nitt.edu,1234,true,true,138165
User4501,107104501,user4501@nitt.edu,1234,true,true,152766
User4502,107104502,user4502@nitt.edu,1234,true,true,126069
User4503,107104503,user4503@nitt.edu,1234,true,true,125479
User4504,107104504,user4504@nitt.edu,1234,true,true,173175
User4505,107104505,user4505@nitt.edu,1234,true,true,155052
User4506,107104506,user4506@nitt.edu,1234,true,true,153876
User4507,107104507,user4507@nitt.edu,1234,true,true,184557
User4508,107104508,user4508@nitt.edu,1234,true,true,107159
User4509,107104509,user4509@nitt.edu,1234,true,true,158698
User4510,107104510,user4510@nitt.edu,1234,true,true,160633
User4511,107104511,user4511@nitt.edu,1234,true,true,114480
User4512,107104512,user4512@nitt.edu,1234,true,true,189618
User4513,107104513,user4513@nitt.edu,1234,true,true,125906
User4514,107104514,user4514@nitt.edu,1234,true,true,111794
User4515,107104515,user4515@nitt.edu,1234,true,true,118297
User4516,107104516,user4516@nitt.edu,1234,true,true,125388
User4517,107104517,user4517@nitt.edu,1234,true,true,140378
User4518,107104518,user4518@nitt.edu,1234,true,true,165784
User4519,107104519,user4519@nitt.edu,1234,true,true,145304
User4520,107104520,user4520@nitt.edu,1234,true,true,187668
User4521,107104521,user4521@nitt.edu,1234,true,true,115906
User4522,107104522,user4522@nitt.edu,1234,true,true,142966
User4523,107104523,user4523@nitt.edu,1234,true,true,170064
User4524,107104524,user4524@nitt.edu,1234,true,true,182371
User4525,107104525,user4525@nitt.edu,1234,true,true,131864
User4526,107104526,user4526@nitt.edu,1234,true,true,142166
User4527,107104527,user4527@nitt.edu,1234,true,true,125791
User4528,107104528,user4528@nitt.edu,1234,true,true,178456
User4529,107104529,user4529@nitt.edu,1234,true,true,157759
User4530,107104530,user4530@nitt.edu,1234,true,true,156659
User4531,107104531,user4531@nitt.edu,1234,true,true,141553
User4532,107104532,user4532@nitt.edu,1234,true,true,154267
User4533,107104533,user4533@nitt.edu,1234,true,true,138928
User4534,107104534,user4534@nitt.edu,1234,true,true,128403
User4535,107104535,user4535@nitt.edu,1234,true,true,186179
User4536,107104536,user4536@nitt.edu,1234,true,true,156078
User4537,107104537,user4537@nitt.edu,1234,true,true,148509
User4538,107104538,user4538@nitt.edu,1234,true,true,162978
User4539,107104539,user4539@nitt.edu,1234,true,true,157892
User4540,107104540,user4540@nitt.edu,1234,true,true,122936
User4541,107104541,user4541@nitt.edu,1234,true,true,145061
User4542,107104542,user4542@nitt.edu,1234,true,true,154929
User4543,107104543,user4543@nitt.edu,1234,true,true,141355
User4544,107104544,user4544@nitt.edu,1234,true,true,133864
User4545,107104545,user4545@nitt.edu,1234,true,true,198459
User4546,107104546,user4546@nitt.edu,1234,true,true,140996
User4547,107104547,user4547@nitt.edu,1234,true,true,113106
User4548,107104548,user4548@nitt.edu,1234,true,true,197119
User4549,107104549,user4549@nitt.edu,1234,true,true,185572
User4550,107104550,user4550@nitt.edu,1234,true,true,142504
User4551,107104551,user4551@nitt.edu,1234,true,true,107258
User4552,107104552,user4552@nitt.edu,1234,true,true,150524
User4553,107104553,user4553@nitt.edu,1234,true,true,104252
User4554,107104554,user4554@nitt.edu,1234,true,true,102466
User4555,107104555,user4555@nitt.edu,1234,true,true,171390
User4556,107104556,user4556@nitt.edu,1234,true,true,139700
User4557,107104557,user4557@nitt.edu,1234,true,true,135611
User4558,107104558,user4558@nitt.edu,1234,true,true,102197
User4559,107104559,user4559@nitt.edu,1234,true,true,122223
User4560,107104560,user4560@nitt.edu,1234,true,true,179527
User4561,107104561,user4561@nitt.edu,1234,true,true,139896
User4562,107104562,user4562@nitt.edu,1234,true,true,127906
User4563,107104563,user4563@nitt.edu,1234,true,true,139786
User4564,107104564,user4564@nitt.edu,1234,true,true,104703
User4565,107104565,user4565@nitt.edu,1234,true,true,174495
User4566,107104566,user4566@nitt.edu,1234,true,true,114672
User4567,107104567,user4567@nitt.edu,1234,true,true,140026
User4568,107104568,user4568@nitt.edu,1234,true,true,135781
User4569,107104569,user4569@nitt.edu,1234,true,true,167119
User4570,107104570,user4570@nitt.edu,1234,true,true,133814
User4571,107104571,user4571@nitt.edu,1234,true,true,127255
User4572,107104572,user4572@nitt.edu,1234,true,true,149562
User4573,107104573,user4573@nitt.edu,1234,true,true,133156
User4574,107104574,user4574@nitt.edu,1234,true,true,167041
User4575,107104575,user4575@nitt.edu,1234,true,true,105222
User4576,107104576,user4576@nitt.edu,1234,true,true,157764
User4577,107104577,user4577@nitt.edu,1234,true,true,119209
User4578,107104578,user4578@nitt.edu,1234,true,true,138264
User4579,107104579,user4579@nitt.edu,1234,true,true,138242
User4580,107104580,user4580@nitt.edu,1234,true,true,168579
User4581,107104581,user4581@nitt.edu,1234,true,true,137872
User4582,107104582,user4582@nitt.edu,1234,true,true,175328
User4583,107104583,user4583@nitt.edu,1234,true,true,129268
User4584,107104584,user4584@nitt.edu,1234,true,true,103368
User4585,107104585,user4585@nitt.edu,1234,true,true,152177
User4586,107104586,user4586@nitt.edu,1234,true,true,170203
User4587,107104587,user4587@nitt.edu,1234,true,true,196163
User4588,107104588,user4588@nitt.edu,1234,true,true,143632
User4589,107104589,user4589@nitt.edu,1234,true,true,160670
User4590,107104590,user4590@nitt.edu,1234,true,true,118706
User4591,107104591,user4591@nitt.edu,1234,true,true,139015
User4592,107104592,user4592@nitt.edu,1234,true,true,100875
User4593,107104593,user4593@nitt.edu,1234,true,true,160484
User4594,107104594,user4594@nitt.edu,1234,true,true,186527
User4595,107104595,user4595@nitt.edu,1234,true,true,112242
User4596,107104596,user4596@nitt.edu,1234,true,true,161358
User4597,107104597,user4597@nitt.edu,1234,true,true,106833
User4598,107104598,user4598@nitt.edu,1234,true,true,131046
User4599,107104599,user4599@nitt.edu,1234,true,true,181007
User4600,107104600,user4600@nitt.edu,1234,true,true,188521
User4601,107104601,user4601@nitt.edu,1234,true,true,103037
User4602,107104602,user4602@nitt.edu,1234,true,true,183903
User4603,107104603,user4603@nitt.edu,1234,true,true,185610
User4604,107104604,user4604@nitt.edu,1234,true,true,159489
User4605,107104605,user4605@nitt.edu,1234,true,true,165997
User4606,107104606,user4606@nitt.edu,1234,true,true,112779
User4607,107104607,user4607@nitt.edu,1234,true,true,191456
User4608,107104608,user4608@nitt.edu,1234,true,true,137315
User4609,107104609,user4609@nitt.edu,1234,true,true,124120
User4610,107104610,user4610@nitt.edu,1234,true,true,137374
User4611,107104611,user4611@nitt.edu,1234,true,true,139984
User4612,107104612,user4612@nitt.edu,1234,true,true,146323
User4613,107104613,user4613@nitt.edu,1234,true,true,163569
User4614,107104614,user4614@nitt.edu,1234,true,true,128054
User4615,107104615,user4615@nitt.edu,1234,true,true,158415
User4616,107104616,user4616@nitt.edu,1234,true,true,159628
User4617,107104617,user4617@nitt.edu,1234,true,true,123724
User4618,107104618,user4618@nitt.edu,1234,true,true,117155
User4619,107104619,user4619@nitt.edu,1234,true,true,142654
User4620,107104620,user4620@nitt.edu,1234,true,true,180571
User4621,107104621,user4621@nitt.edu,1234,true,true,199277
User4622,107104622,user4622@nitt.edu,1234,true,true,115924
User4623,107104623,user4623@nitt.edu,1234,true,true,119947
User4624,107104624,user4624@nitt.edu,1234,true,true,173997
User4625,107104625,user4625@nitt.edu,1234,true,true,158451
User4626,107104626,user4626@nitt.edu,1234,true,true,155029
User4627,107104627,user4627@nitt.edu,1234,true,true,135772
User4628,107104628,user4628@nitt.edu,1234,true,true,187025
User4629,107104629,user4629@nitt.edu,1234,true,true,121621
User4630,107104630,user4630@nitt.edu,1234,true,true,132196
User4631,107104631,user4631@nitt.edu,1234,true,true,117960
User4632,107104632,user4632@nitt.edu,1234,true,true,197869
User4633,107104633,user4633@nitt.edu,1234,true,true,133332
User4634,107104634,user4634@nitt.edu,1234,true,true,151491
User4635,107104635,user4635@nitt.edu,1234,true,true,157160
User4636,107104636,user4636@nitt.edu,1234,true,true,178239
User4637,107104637,user4637@nitt.edu,1234,true,true,117576
User4638,107104638,user4638@nitt.edu,1234,true,true,123466
User4639,107104639,user4639@nitt.edu,1234,true,true,106835
User4640,107104640,user4640@nitt.edu,1234,true,true,111619
User4641,107104641,user4641@nitt.edu,1234,true,true,128589
User4642,107104642,user4642@nitt.edu,1234,true,true,184161
User4643,107104643,user4643@nitt.edu,1234,true,true,187325
User4644,107104644,user4644@nitt.edu,1234,true,true,178340
User4645,107104645,user4645@nitt.edu,1234,true,true,104088
User4646,107104646,user4646@nitt.edu,1234,true,true,146059
User4647,107104647,user4647@nitt.edu,1234,true,true,166149
User4648,107104648,user4648@nitt.edu,1234,true,true,169974
User4649,107104649,user4649@nitt.edu,1234,true,true,146173
User4650,107104650,user4650@nitt.edu,1234,true,true,182676
User4651,107104651,user4651@nitt.edu,1234,true,true,135105
User4652,107104652,user4652@nitt.edu,1234,true,true,106299
User4653,107104653,user4653@nitt.edu,1234,true,true,132446
User4654,107104654,user4654@nitt.edu,1234,true,true,179255
User4655,107104655,user4655@nitt.edu,1234,true,true,128617
User4656,107104656,user4656@nitt.edu,1234,true,true,183108
User4657,107104657,user4657@nitt.edu,1234,true,true,123634
User4658,107104658,user4658@nitt.edu,1234,true,true,122180
User4659,107104659,user4659@nitt.edu,1234,true,true,113587
User4660,107104660,user4660@nitt.edu,1234,true,true,114961
User4661,107104661,user4661@nitt.edu,1234,true,true,100826
User4662,107104662,user4662@nitt.edu,1234,true,true,156241
User4663,107104663,user4663@nitt.edu,1234,true,true,164663
User4664,107104664,user4664@nitt.edu,1234,true,true,100907
User4665,107104665,user4665@nitt.edu,1234,true,true,186501
User4666,107104666,user4666@nitt.edu,1234,true,true,193851
User4667,107104667,user4667@nitt.edu,1234,true,true,153146
User4668,107104668,user4668@nitt.edu,1234,true,true,151458
User4669,107104669,user4669@nitt.edu,1234,true,true,194517
User4670,107104670,user4670@nitt.edu,1234,true,true,151005
User4671,107104671,user4671@nitt.edu,1234,true,true,152566
User4672,107104672,user4672@nitt.edu,1234,true,true,168544
User4673,107104673,user4673@nitt.edu,1234,true,true,137921
User4674,107104674,user4674@nitt.edu,1234,true,true,161337
User4675,107104675,user4675@nitt.edu,1234,true,true,124769
User4676,107104676,user4676@nitt.edu,1234,true,true,125568
User4677,107104677,user4677@nitt.edu,1234,true,true,160048
User4678,107104678,user4678@nitt.edu,1234,true,true,177459
User4679,107104679,user4679@nitt.edu,1234,true,true,155743
User4680,107104680,user4680@nitt.edu,1234,true,true,196470
User4681,107104681,user4681@nitt.edu,1234,true,true,172056
User4682,107104682,user4682@nitt.edu,1234,true,true,186346
User4683,107104683,user4683@nitt.edu,1234,true,true,151041
User4684,107104684,user4684@nitt.edu,1234,true,true,196499
User4685,107104685,user4685@nitt.edu,1234,true,true,144677
User4686,107104686,user4686@nitt.edu,1234,true,true,174416
User4687,107104687,user4687@nitt.edu,1234,true,true,172166
User4688,107104688,user4688@nitt.edu,1234,true,true,161222
User4689,107104689,user4689@nitt.edu,1234,true,true,182000
User4690,107104690,user4690@nitt.edu,1234,true,true,169534
User4691,107104691,user4691@nitt.edu,1234,true,true,181997
User4692,107104692,user4692@nitt.edu,1234,true,true,102134
User4693,107104693,user4693@nitt.edu,1234,true,true,137832
User4694,107104694,user4694@nitt.edu,1234,true,true,163431
User4695,107104695,user4695@nitt.edu,1234,true,true,194540
User4696,107104696,user4696@nitt.edu,1234,true,true,146856
User4697,107104697,user4697@nitt.edu,1234,true,true,159298
User4698,107104698,user4698@nitt.edu,1234,true,true,183176
User4699,107104699,user4699@nitt.edu,1234,true,true,108288
User4700,107104700,user4700@nitt.edu,1234,true,true,136799
User4701,107104701,user4701@nitt.edu,1234,true,true,122905
User4702,107104702,user4702@nitt.edu,1234,true,true,160295
User4703,107104703,user4703@nitt.edu,1234,true,true,188571
User4704,107104704,user4704@nitt.edu,1234,true,true,172969
User4705,107104705,user4705@nitt.edu,1234,true,true,186048
User4706,107104706,user4706@nitt.edu,1234,true,true,197011
User4707,107104707,user4707@nitt.edu,1234,true,true,107308
User4708,107104708,user4708@nitt.edu,1234,true,true,175716
